model_rel_path	status	diff_count	top_category	first_diff	java_layout_json	rust_layout_json
realworld/ptolemy/flattened/jai_imagereconstruction_ImageReconstruction.elkg	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/jai_imagereconstruction_ImageReconstruction.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/jai_imagereconstruction_ImageReconstruction.elkg.json
realworld/ptolemy/flattened/jai_imagereconstruction_ImageReconstruction.elkt	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/jai_imagereconstruction_ImageReconstruction.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/jai_imagereconstruction_ImageReconstruction.elkt.json
realworld/ptolemy/flattened/js_googleoauth_GoogleOAuth.elkg	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/js_googleoauth_GoogleOAuth.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/js_googleoauth_GoogleOAuth.elkg.json
realworld/ptolemy/flattened/js_googleoauth_GoogleOAuth.elkt	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/js_googleoauth_GoogleOAuth.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/js_googleoauth_GoogleOAuth.elkt.json
realworld/ptolemy/flattened/lib_decg_DECGPi.elkg	drift	20	coordinate	children[0]/x: number mismatch (817.0 != 819.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/lib_decg_DECGPi.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/lib_decg_DECGPi.elkg.json
realworld/ptolemy/flattened/lib_decg_DECGPi.elkt	drift	20	coordinate	children[0]/x: number mismatch (817.0 != 819.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/lib_decg_DECGPi.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/lib_decg_DECGPi.elkt.json
realworld/ptolemy/flattened/lib_life_Life.elkg	drift	20	coordinate	children[0]/x: number mismatch (1453.0 != 1483.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/lib_life_Life.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/lib_life_Life.elkg.json
realworld/ptolemy/flattened/lib_life_Life.elkt	drift	20	coordinate	children[0]/x: number mismatch (1453.0 != 1483.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/lib_life_Life.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/lib_life_Life.elkt.json
realworld/ptolemy/flattened/lib_life_LifeCGAVR.elkg	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/lib_life_LifeCGAVR.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/lib_life_LifeCGAVR.elkg.json
realworld/ptolemy/flattened/lib_life_LifeCGAVR.elkt	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/lib_life_LifeCGAVR.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/lib_life_LifeCGAVR.elkt.json
